300 44850
97 189 140329052
97 190 892072423
97 191 102053754
97 192 700586189
97 193 420465198
97 194 356951045
97 195 400108865
97 196 195409265
97 197 63163232
97 198 102577410
97 199 293951925
97 200 690382905
97 201 413074398
97 202 991177402
97 203 331562030
97 204 285519074
97 205 845321435
97 206 440456807
97 207 698899807
97 208 618784379
97 209 659042575
97 210 172640833
97 211 322645
97 212 453143560
97 213 220787279
97 214 238454722
97 215 37357558
97 216 660805128
97 217 242416896
97 218 60022187
97 219 451097506
97 220 105660164
97 221 561885430
97 222 938878954
97 223 396087596
97 224 571731689
97 225 500254530
97 226 79114144
97 227 193287299
97 228 719338261
97 229 631089241
97 230 782364008
97 231 496266058
97 232 456350772
97 233 420405280
97 234 928238899
97 235 116605365
97 236 256047154
97 237 745248583
97 238 86713688
97 239 123514397
97 240 356442754
97 241 935249260
97 242 258900996
97 243 652808986
97 244 172776558
97 245 570623314
97 246 45312605
97 247 524645828
97 248 223298631
97 249 764005476
97 250 576012558
97 251 976433015
97 252 845530699
97 253 808897557
97 254 329323065
97 255 604258909
97 256 905698093
97 257 797729780
97 258 598958931
97 259 837087160
97 260 491836965
97 261 541370826
97 262 71630197
97 263 567429375
97 264 517160538
97 265 88439984
97 266 313044363
97 267 870453490
97 268 183372308
97 269 633885462
97 270 301756363
97 271 469053832
97 272 652565417
97 273 568640803
97 274 208011861
97 275 747077971
97 276 146328157
97 277 351768603
97 278 719998191
97 279 273215773
97 280 455175692
97 281 2618419
97 282 778750940
97 283 692067945
97 284 249284664
97 285 69783401
97 286 325449063
97 287 753806059
97 288 169155713
97 289 604707122
97 290 155359037
97 291 673913736
97 292 99500439
97 293 422602531
97 294 515239164
97 295 393519264
97 296 854887851
97 297 512469146
97 298 900377186
97 299 986547092
98 100 875847847
98 101 84321323
98 102 573580354
98 103 220740351
98 104 555324645
98 105 651958313
98 106 407138137
98 107 142445462
98 108 645673666
98 109 561951925
98 110 293458890
98 111 865526802
98 112 904223016
98 113 466386752
98 114 428127729
98 115 164412538
98 116 442033643
98 117 622331323
98 118 233661292
98 119 199140151
98 120 76176358
98 121 88482154
98 122 719110072
98 123 510357778
98 124 771605135
98 125 640486236
98 126 419182725
98 127 741586713
98 128 739011009
98 129 421077879
98 130 381521615
98 131 537945258
98 132 973724309
98 133 654631095
98 134 111206136
98 135 15026421
98 136 436982720
98 137 110351045
98 138 985795177
98 139 662245237
98 140 197903718
98 141 789307117
98 142 880096249
98 143 85866670
98 144 758346946
98 145 680864155
98 146 726640402
98 147 174047192
98 148 104420528
98 149 525911455
98 150 715875147
98 151 989445329
98 152 203351275
98 153 380536778
98 154 904779359
98 155 908958054
98 156 263740130
98 157 373174594
98 158 955654055
98 159 625718610
98 160 218663289
98 161 719021326
98 162 310822630
98 163 441566287
98 164 441181906
98 165 45973204
98 166 491816319
98 167 942493627
98 168 204258782
98 169 703419653
98 170 130880897
98 171 815982224
98 172 962209349
98 173 560688553
98 174 387782148
98 175 427408971
98 176 649042600
98 177 551572957
98 178 537869614
98 179 500404153
98 180 172751907
98 181 827676405
98 182 449557746
98 183 349135669
98 184 736647640
98 185 377436882
98 186 183892925
98 187 298526081
98 188 773190991
98 189 964604862
98 190 839938727
98 191 769346074
98 192 146064379
98 193 137808937
98 194 768079414
98 195 896384243
98 196 995546221
98 197 209805336
98 198 89135985
98 199 893033710
98 200 763088464
98 201 684172832
98 202 359401000
98 203 565566754
98 204 43204844
98 205 537120144
98 206 846166479
98 207 282693643
98 208 729752178
98 209 436496387
98 210 778099108
98 211 956855454
98 212 917197197
98 213 620179322
98 214 148945934
98 215 999718848
98 216 260357312
98 217 573388172
98 218 289987919
98 219 71919522
98 220 794947066
98 221 410294870
98 222 183101616
98 223 970866717
98 224 101521752
98 225 834733661
98 226 367796702
98 227 557127728
98 228 668560560
98 229 824954200
98 230 308620227
98 231 533201318
98 232 866623654
98 233 537456180
98 234 273541933
98 235 259425189
98 236 294181087
98 237 550430475
98 238 550531434
98 239 627735542
98 240 425306676
98 241 811005530
98 242 110094687
98 243 770757648
98 244 311461964
98 245 340051560
98 246 443792532
98 247 986107936
98 248 369094733
98 249 865346555
98 250 218821170
98 251 899307918
98 252 379145991
98 253 31335007
98 254 275062662
98 255 380617461
98 256 994229611
98 257 887240901
98 258 810631391
98 259 432526134
98 260 471590107
98 261 906800571
98 262 198363442
98 263 667725896
98 264 548497953
98 265 977783553
98 266 913425407
98 267 255382486
98 268 20219538
98 269 887870608
98 270 705654574
98 271 138621277
98 272 297781269
98 273 921800014
98 274 415483872
98 275 735695670
98 276 710231191
98 277 220062668
98 278 806521588
98 279 285603282
98 280 928218602
98 281 741028801
98 282 140503146
98 283 713496984
98 284 108886331
98 285 714236940
98 286 927499123
98 287 870142959
98 288 517988048
98 289 270907614
98 290 404428876
98 291 179866964
98 292 483623211
98 293 606598086
98 294 943640858
98 295 481142704
98 296 659769925
98 297 857731245
98 298 716740952
98 299 151561832
99 101 448385101
99 102 798429706
99 103 257606159
99 104 37855136
99 105 124314406
99 106 345206554
99 107 288728516
99 108 775887998
99 109 993564570
99 110 467755588
99 111 444005062
99 112 439550695
99 113 420282156
99 114 363789247
99 115 797641609
99 116 987829826
99 117 161525311
99 118 153710340
99 119 645301097
99 120 396683786
99 121 528117113
99 122 230620909
99 123 824180461
99 124 388795310
99 125 929436266
99 126 866294040
99 127 385958226
99 128 283909141
99 129 510699603
99 130 876431299
99 131 620513283
99 132 492558884
99 133 600790239
99 134 432582880
99 135 810016017
99 136 401930672
99 137 706247693
99 138 455260675
99 139 927398237
99 140 292390211
99 141 42656287
99 142 750002788
99 143 910832685
99 144 481835374
99 145 685244719
99 146 212395519
99 147 524872889
99 148 550347744
99 149 246489029
99 150 849880652
99 151 622052791
99 152 739227920
99 153 769944324
99 154 947437743
99 155 902001425
99 156 378207175
99 157 760285701
99 158 274743939
99 159 201815082
99 160 641643776
99 161 103284109
99 162 368937937
99 163 997568442
99 164 842013542
99 165 591952734
99 166 101676449
99 167 600107874
99 168 16110143
99 169 478925936
99 170 988814344
99 171 863818893
99 172 618514584
99 173 603217472
99 174 420172983
99 175 712023502
99 176 533609028
99 177 452231261
99 178 828136755
99 179 430221002
99 180 535712293
99 181 244631279
99 182 256753313
99 183 660392431
99 184 737933272
99 185 372221605
99 186 367541620
99 187 682600942
99 188 123152138
99 189 324938538
99 190 741253927
99 191 989398653
99 192 686440431
99 193 610589878
99 194 462308731
99 195 974601339
99 196 227922080
99 197 906386077
99 198 558145739
99 199 438444158
99 200 110838920
99 201 239790731
99 202 779586794
99 203 766698806
99 204 161646271
99 205 566016685
99 206 768059878
99 207 241398890
99 208 220842172
99 209 718973735
99 210 713414304
99 211 867541763
99 212 539718834
99 213 458486884
99 214 861371504
99 215 559228155
99 216 747785528
99 217 963514640
99 218 95776650
99 219 200827920
99 220 865853227
99 221 65176469
99 222 57340963
99 223 684553095
99 224 253443845
99 225 728273696
99 226 423995951
99 227 674641898
99 228 902274353
99 229 453667000
99 230 14937525
99 231 346364192
99 232 209403340
99 233 477010291
99 234 76494881
99 235 304035185
99 236 672624381
99 237 43983694
99 238 324207425
99 239 105896821
99 240 346640172
99 241 814738047
99 242 421636305
99 243 632362006
99 244 569773282
99 245 720249422
99 246 89809369
99 247 222436032
99 248 203215772
99 249 528112813
99 250 831284097
99 251 421113950
99 252 832776822
99 253 580743602
99 254 640696753
99 255 684989108
99 256 557042758
99 257 668336083
99 258 735693569
99 259 817584265
99 260 726823450
99 261 512967204
99 262 542957785
99 263 286477889
99 264 629482240
99 265 354768336
99 266 596225186
99 267 104955091
99 268 819283342
99 269 811267567
99 270 599510847
99 271 651982727
99 272 994971619
99 273 723951100
99 274 166227748
99 275 389169341
99 276 7041090
99 277 450012945
99 278 812630428
99 279 808367396
99 280 956746347
99 281 817903935
99 282 642656922
99 283 630463119
99 284 962272322
99 285 926210101
99 286 929744902
99 287 514968040
99 288 731034830
99 289 362861174
99 290 704418265
99 291 296870826
99 292 640650170
99 293 826269625
99 294 701975756
99 295 786893335
99 296 525354248
99 297 912385306
99 298 246290713
99 299 166015766
100 102 345361548
100 103 888275317
100 104 606859598
100 105 48279156
100 106 275611788
100 107 406944358
100 108 132613039
100 109 606941662
100 110 556164599
100 111 247130543
100 112 274104102
100 113 937443306
100 114 161739250
100 115 869053961
100 116 271373856
100 117 917341523
100 118 989299646
100 119 236834040
100 120 171570078
100 121 765235744
100 122 105400111
100 123 950106768
100 124 126600141
100 125 60095205
100 126 721354674
100 127 136562854
100 128 129309210
100 129 384174176
100 130 679372680
100 131 274457384
100 132 24518379
100 133 557459798
100 134 175970993
100 135 631083697
100 136 517017665
100 137 858343567
100 138 80777121
100 139 436333034
100 140 567769391
100 141 630551531
100 142 245805469
100 143 101475515
100 144 239072455
100 145 906582810
100 146 544180740
100 147 888439542
100 148 224862233
100 149 575266177
100 150 657723126
100 151 220541376
100 152 579653455
100 153 68600624
100 154 939773178
100 155 915527584
100 156 899257698
100 157 844169416
100 158 300595590
100 159 208471330
100 160 515974923
100 161 328150864
100 162 511706243
100 163 893745177
100 164 994255497
100 165 637116252
100 166 923842405
100 167 644214471
100 168 357347684
100 169 696776134
100 170 523962941
100 171 508140812
100 172 355628897
100 173 66712707
100 174 935357006
100 175 298367295
100 176 405068310
100 177 590299809
100 178 470038143
100 179 311281891
100 180 826240886
100 181 802383107
100 182 936585471
100 183 263376029
100 184 274124726
100 185 707208479
100 186 943429709
100 187 11860282
100 188 803265662
100 189 527496370
100 190 605637888
100 191 340812212
100 192 368054694
100 193 637517056
100 194 665425219
100 195 52606857
100 196 562820044
100 197 825152894
100 198 132930301
100 199 587267121
100 200 872180460
100 201 943051227
100 202 544299646
100 203 151360170
100 204 386930852
100 205 360043061
100 206 904785605
100 207 124231999
100 208 914885798
100 209 919638136
100 210 306896735
100 211 8705073
100 212 540380141
100 213 138215898
100 214 713880672
100 215 434254534
100 216 834852351
100 217 929890708
100 218 69856102
100 219 518353023
100 220 333876338
100 221 585675562
100 222 128000213
100 223 160970919
100 224 672291748
100 225 823142887
100 226 246128806
100 227 557184949
100 228 249124076
100 229 859108789
100 230 467416531
100 231 744724916
100 232 324465806
100 233 822266865
100 234 846372904
100 235 924643035
100 236 752007060
100 237 370402862
100 238 126923826
100 239 543187422
100 240 456412946
100 241 945203565
100 242 361904718
100 243 365273185
100 244 195568993
100 245 327715855
100 246 356226154
100 247 473186498
100 248 914912236
100 249 735580053
100 250 988521840
100 251 161336150
100 252 858229740
100 253 311338802
100 254 595344520
100 255 234632331
100 256 104325007
100 257 169273458
100 258 178581578
100 259 664230737
100 260 706446691
100 261 108688124
100 262 68085324
100 263 785086810
100 264 702728353
100 265 446872320
100 266 870602693
100 267 276667639
100 268 405314144
100 269 960590587
100 270 721425407
100 271 250390045
100 272 481289903
100 273 389351477
100 274 43284478
100 275 569637873
100 276 885392339
100 277 603910624
100 278 479288360
100 279 202467136
100 280 721445291
100 281 56659667
100 282 888375979
100 283 99981827
100 284 378903466
100 285 528815461
100 286 919521262
100 287 845549724
100 288 218469296
100 289 133851513
100 290 336762028
100 291 876520413
100 292 441328690
100 293 24035228
100 294 567877019
100 295 276358674
100 296 367044840
100 297 88703934
100 298 231175750
100 299 101821964
101 103 344215293
101 104 44247488
101 105 32691653
101 106 423048113
101 107 673621181
101 108 746779565
101 109 340366525
101 110 918552540
101 111 88240989
101 112 144354939
101 113 644890256
101 114 195453906
101 115 714677302
101 116 865060866
101 117 674549937
101 118 963432695
101 119 188653558
101 120 849584805
101 121 424722739
101 122 25302140
101 123 624669818
101 124 837679355
101 125 668271970
101 126 972701481
101 127 377152686
101 128 202163340
101 129 823323963
101 130 797602191
101 131 394428684
101 132 979101541
101 133 630516191
101 134 194292058
101 135 251429246
101 136 477028370
101 137 558350448
101 138 448712471
101 139 234885619
101 140 676117282
101 141 199235846
101 142 457043033
101 143 709419136
101 144 968231203
101 145 309864109
101 146 701231005
101 147 286285919
101 148 218248936
101 149 250889498
101 150 201798741
101 151 585012592
101 152 888182897
101 153 989750473
101 154 783733192
101 155 276836052
101 156 768845508
101 157 269049128
101 158 458526635
101 159 648436188
101 160 959669838
101 161 407828361
101 162 637009425
101 163 154680904
101 164 574406893
101 165 143400828
101 166 669959280
101 167 792014171
101 168 323726968
101 169 57135966
101 170 954092099
101 171 328375882
101 172 818280381
101 173 140540030
101 174 886659655
101 175 267174634
101 176 981501157
101 177 531113523
101 178 470089408
101 179 963156807
101 180 714095490
101 181 536074819
101 182 567565029
101 183 548679010
101 184 385379730
101 185 122350501
101 186 734919185
101 187 457504477
101 188 964589324
101 189 403718968
101 190 672949791
101 191 491927172
101 192 837450362
101 193 917663977
101 194 113992778
101 195 847127979
101 196 473920493
101 197 300395147
101 198 712093369
101 199 862711160
101 200 895402114
101 201 477007393
101 202 268170179
101 203 972719788
101 204 184523777
101 205 319230721
101 206 710780942
101 207 793390209
101 208 648207221
101 209 847270951
101 210 906772537
101 211 381809739
101 212 120452846
101 213 26383158
101 214 316404840
101 215 635173209
101 216 485038972
101 217 572338497
101 218 871293311
101 219 984313923
101 220 483111590
101 221 561859767
101 222 124928670
101 223 284816908
101 224 851258577
101 225 49875063
101 226 896001750
101 227 751594581
101 228 491011593
101 229 296967838
101 230 133480300
101 231 860840506
101 232 185236285
101 233 366612890
101 234 744937567
101 235 862838295
101 236 510736545
101 237 772561087
101 238 375519001
101 239 22539801
101 240 590107709
101 241 703045480
101 242 8199359
101 243 1869610
101 244 73774817
101 245 988277065
101 246 156392897
101 247 786804473
101 248 663553360
101 249 704413473
101 250 518768919
101 251 612881560
101 252 938242820
101 253 334514306
101 254 499241826
101 255 727318343
101 256 168108352
101 257 585973297
101 258 247713916
101 259 145421895
101 260 103224413
101 261 413430588
101 262 640341100
101 263 547833664
101 264 744400193
101 265 108218408
101 266 374692440
101 267 193416310
101 268 206350464
101 269 608365064
101 270 539381830
101 271 673185174
101 272 647929397
101 273 440538726
101 274 482428736
101 275 955426360
101 276 594865188
101 277 921877639
101 278 931597811
101 279 951656580
101 280 884782917
101 281 833368077
101 282 288053568
101 283 71396307
101 284 716509806
101 285 571013519
101 286 476901736
101 287 761566782
101 288 956312917
101 289 315059192
